BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	compound	genotype	source_name	time course	group
SAMN20169192	SRR15100736	2021-07-17T08:28:41Z	2021-07-12T11:50:33Z	9410763	470538150	0	50	170		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100736/SRR15100736.lite.1	SRX11410503		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454138	simple	9606	Homo sapiens	GSM5436587							no					GEO	SRA1257618		public	65DE7ACCADAB565181A48A98DF0F71E6	0A6CAB090259647E45E80E217A6862A7	20169192	SLFN11_KO2_100nM_Gem_24h_12	AstraZeneca	9606	SRS9454138	GSM5436587	Gem	KO 2	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.2.Gem.100nM.24h
SAMN20169192	SRR15100737	2021-07-17T08:28:41Z	2021-07-12T11:40:11Z	6257202	312860100	0	50	114		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100737/SRR15100737.lite.1	SRX11410503		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454138	simple	9606	Homo sapiens	GSM5436587							no					GEO	SRA1257618		public	72F851DDEACD78C27B7A77DED51CE9A0	E4CE8FD33EEC926FE5E4815A3A7AB417	20169192	SLFN11_KO2_100nM_Gem_24h_12	AstraZeneca	9606	SRS9454138	GSM5436587	Gem	KO 2	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.2.Gem.100nM.24h
SAMN20169192	SRR15100738	2021-07-17T08:28:41Z	2021-07-12T11:33:22Z	6433801	321690050	0	50	119		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100738/SRR15100738.lite.1	SRX11410503		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454138	simple	9606	Homo sapiens	GSM5436587							no					GEO	SRA1257618		public	369A596195A204A208BE21B5FA2E9214	28E6237D388BD6E267888E56EE067330	20169192	SLFN11_KO2_100nM_Gem_24h_12	AstraZeneca	9606	SRS9454138	GSM5436587	Gem	KO 2	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.2.Gem.100nM.24h
SAMN20169192	SRR15100739	2021-07-17T08:28:41Z	2021-07-12T11:29:26Z	6273511	313675550	0	50	115		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100739/SRR15100739.lite.1	SRX11410503		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454138	simple	9606	Homo sapiens	GSM5436587							no					GEO	SRA1257618		public	75A83679F8C9E9A78ACA6FAB1ECF9201	950AFEC0619837CFDBE78343DFA0C559	20169192	SLFN11_KO2_100nM_Gem_24h_12	AstraZeneca	9606	SRS9454138	GSM5436587	Gem	KO 2	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.2.Gem.100nM.24h
SAMN20169192	SRR15100740	2021-07-17T08:28:41Z	2021-07-12T11:32:47Z	6790584	339529200	0	50	124		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100740/SRR15100740.lite.1	SRX11410503		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454138	simple	9606	Homo sapiens	GSM5436587							no					GEO	SRA1257618		public	22F061059FCA75C0F3035DE1A07BD02E	278C74BFD76BDFD1FC5BFCA0B6B1A6BF	20169192	SLFN11_KO2_100nM_Gem_24h_12	AstraZeneca	9606	SRS9454138	GSM5436587	Gem	KO 2	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.2.Gem.100nM.24h
SAMN20169193	SRR15100731	2021-07-17T08:28:41Z	2021-07-12T11:11:49Z	3807999	190399950	0	50	69		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100731/SRR15100731.lite.1	SRX11410502		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454137	simple	9606	Homo sapiens	GSM5436586							no					GEO	SRA1257618		public	C3550DF69F26B5266E62E05217057701	61450B82B21BE9B63129852D6F99EEC7	20169193	SLFN11_KO1_cntrl_6h_26	AstraZeneca	9606	SRS9454137	GSM5436586	cntrl	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.cntrl.6h
SAMN20169193	SRR15100732	2021-07-17T08:28:41Z	2021-07-12T11:14:14Z	4152777	207638850	0	50	75		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100732/SRR15100732.lite.1	SRX11410502		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454137	simple	9606	Homo sapiens	GSM5436586							no					GEO	SRA1257618		public	680B7845BBE33EDC0AAD5D0D55D9383D	E4067C34F220B02B14B8971249E49A1D	20169193	SLFN11_KO1_cntrl_6h_26	AstraZeneca	9606	SRS9454137	GSM5436586	cntrl	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.cntrl.6h
SAMN20169193	SRR15100733	2021-07-17T08:28:41Z	2021-07-12T11:15:52Z	3951154	197557700	0	50	72		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100733/SRR15100733.lite.1	SRX11410502		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454137	simple	9606	Homo sapiens	GSM5436586							no					GEO	SRA1257618		public	8BD35C8F734B8C48F9D973F9C475C7A9	D793AC7C260576B0267FC7128F3D8844	20169193	SLFN11_KO1_cntrl_6h_26	AstraZeneca	9606	SRS9454137	GSM5436586	cntrl	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.cntrl.6h
SAMN20169193	SRR15100734	2021-07-17T08:28:41Z	2021-07-12T11:16:56Z	3857703	192885150	0	50	70		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100734/SRR15100734.lite.1	SRX11410502		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454137	simple	9606	Homo sapiens	GSM5436586							no					GEO	SRA1257618		public	837FCB3DBC00187C58587162F2AA1701	09F6C622159BB7586BF20DF7003AF39A	20169193	SLFN11_KO1_cntrl_6h_26	AstraZeneca	9606	SRS9454137	GSM5436586	cntrl	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.cntrl.6h
SAMN20169193	SRR15100735	2021-07-17T08:28:41Z	2021-07-12T11:31:20Z	5786331	289316550	0	50	104		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100735/SRR15100735.lite.1	SRX11410502		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454137	simple	9606	Homo sapiens	GSM5436586							no					GEO	SRA1257618		public	B87016C3A294F6C4789B9E9C5D053083	DD8403D6167EBA312FB7AAD12C49571D	20169193	SLFN11_KO1_cntrl_6h_26	AstraZeneca	9606	SRS9454137	GSM5436586	cntrl	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.cntrl.6h
SAMN20169194	SRR15100726	2021-07-17T08:28:41Z	2021-07-12T11:14:54Z	4828863	241443150	0	50	88		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100726/SRR15100726.lite.1	SRX11410501		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454136	simple	9606	Homo sapiens	GSM5436585							no					GEO	SRA1257618		public	7BDB84289379E8580B595FB6B4EF4A1F	C5A9E04018F34B3F4FCA016DF1AD8CB5	20169194	SLFN11_KO1_cntrl_6h_2	AstraZeneca	9606	SRS9454136	GSM5436585	cntrl	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.cntrl.6h
SAMN20169194	SRR15100727	2021-07-17T08:28:41Z	2021-07-12T11:12:23Z	4444487	222224350	0	50	80		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100727/SRR15100727.lite.1	SRX11410501		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454136	simple	9606	Homo sapiens	GSM5436585							no					GEO	SRA1257618		public	01CEBB1822976D8F4BF809C7A33161E5	B4828686327038DBAE85B32BDBB1686B	20169194	SLFN11_KO1_cntrl_6h_2	AstraZeneca	9606	SRS9454136	GSM5436585	cntrl	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.cntrl.6h
SAMN20169194	SRR15100728	2021-07-17T08:28:41Z	2021-07-12T11:11:20Z	4429009	221450450	0	50	81		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100728/SRR15100728.lite.1	SRX11410501		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454136	simple	9606	Homo sapiens	GSM5436585							no					GEO	SRA1257618		public	E33F56636C90C330503B7AB7576EBB8E	DBA6107BE90411B556B9746F13A9E073	20169194	SLFN11_KO1_cntrl_6h_2	AstraZeneca	9606	SRS9454136	GSM5436585	cntrl	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.cntrl.6h
SAMN20169194	SRR15100729	2021-07-17T08:28:41Z	2021-07-12T11:28:28Z	6714368	335718400	0	50	121		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100729/SRR15100729.lite.1	SRX11410501		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454136	simple	9606	Homo sapiens	GSM5436585							no					GEO	SRA1257618		public	7C06C981DF4D9A19B352078BA696CFA9	9A10F988AB0E6D2AE93B67DB34ABD6AD	20169194	SLFN11_KO1_cntrl_6h_2	AstraZeneca	9606	SRS9454136	GSM5436585	cntrl	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.cntrl.6h
SAMN20169194	SRR15100730	2021-07-17T08:28:41Z	2021-07-12T11:21:01Z	4575797	228789850	0	50	84		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100730/SRR15100730.lite.1	SRX11410501		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454136	simple	9606	Homo sapiens	GSM5436585							no					GEO	SRA1257618		public	FDE960CC3B642D99FA47E9EEF4E6CB11	71287BCD6003A2FE9E9642D31342A5EF	20169194	SLFN11_KO1_cntrl_6h_2	AstraZeneca	9606	SRS9454136	GSM5436585	cntrl	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.cntrl.6h
SAMN20169195	SRR15100721	2021-07-17T08:28:41Z	2021-07-12T11:15:15Z	5444655	272232750	0	50	99		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100721/SRR15100721.lite.1	SRX11410500		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454135	simple	9606	Homo sapiens	GSM5436584							no					GEO	SRA1257618		public	15499FA08B7DD2E88C0E717291A617AD	29322F8F67D0391C1BC4314A4286755D	20169195	SLFN11_KO1_cntrl_6h_14	AstraZeneca	9606	SRS9454135	GSM5436584	cntrl	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.cntrl.6h
SAMN20169195	SRR15100722	2021-07-17T08:28:41Z	2021-07-12T11:24:43Z	5901718	295085900	0	50	108		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100722/SRR15100722.lite.1	SRX11410500		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454135	simple	9606	Homo sapiens	GSM5436584							no					GEO	SRA1257618		public	F4D335D945D58425839D588D9AD11CE6	9B746C130CABF90C102AE169B7F7A34C	20169195	SLFN11_KO1_cntrl_6h_14	AstraZeneca	9606	SRS9454135	GSM5436584	cntrl	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.cntrl.6h
SAMN20169195	SRR15100723	2021-07-17T08:28:41Z	2021-07-12T11:18:59Z	5579181	278959050	0	50	103		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100723/SRR15100723.lite.1	SRX11410500		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454135	simple	9606	Homo sapiens	GSM5436584							no					GEO	SRA1257618		public	01BAC86866D2D379A9383C3D5AB74D41	37B8715652F56625DCF4634535ACA3E5	20169195	SLFN11_KO1_cntrl_6h_14	AstraZeneca	9606	SRS9454135	GSM5436584	cntrl	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.cntrl.6h
SAMN20169195	SRR15100724	2021-07-17T08:28:41Z	2021-07-12T11:16:09Z	5350941	267547050	0	50	98		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100724/SRR15100724.lite.1	SRX11410500		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454135	simple	9606	Homo sapiens	GSM5436584							no					GEO	SRA1257618		public	8AE60D887C5584907E76CD5C256F1020	784930727E2C7E9F4DCB07E071E9AD8C	20169195	SLFN11_KO1_cntrl_6h_14	AstraZeneca	9606	SRS9454135	GSM5436584	cntrl	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.cntrl.6h
SAMN20169195	SRR15100725	2021-07-17T08:28:41Z	2021-07-12T11:32:13Z	7987912	399395600	0	50	144		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100725/SRR15100725.lite.1	SRX11410500		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454135	simple	9606	Homo sapiens	GSM5436584							no					GEO	SRA1257618		public	50B598FE8553AE1794A76E1BC2FFF4EC	E5F076E18F2CD8EB62734A34A71C082F	20169195	SLFN11_KO1_cntrl_6h_14	AstraZeneca	9606	SRS9454135	GSM5436584	cntrl	KO 1	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.1.cntrl.6h
SAMN20169196	SRR15100716	2021-07-17T08:28:40Z	2021-07-12T11:22:14Z	7389433	369471650	0	50	135		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100716/SRR15100716.lite.1	SRX11410499		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454134	simple	9606	Homo sapiens	GSM5436583							no					GEO	SRA1257618		public	8B58D4A59AA10A9A608096668DC0DB93	43ED7999C1B6BF34AA7C99F0BD1FFDBB	20169196	SLFN11_KO1_cntrl_24h_8	AstraZeneca	9606	SRS9454134	GSM5436583	cntrl	KO 1	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.1.cntrl.24h
SAMN20169196	SRR15100717	2021-07-17T08:28:41Z	2021-07-12T11:27:40Z	7007884	350394200	0	50	127		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100717/SRR15100717.lite.1	SRX11410499		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454134	simple	9606	Homo sapiens	GSM5436583							no					GEO	SRA1257618		public	09AA55123BAA52F144CEED834CB49E8D	C3CF8232DDAE855713A9F4529F37A8CE	20169196	SLFN11_KO1_cntrl_24h_8	AstraZeneca	9606	SRS9454134	GSM5436583	cntrl	KO 1	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.1.cntrl.24h
SAMN20169196	SRR15100718	2021-07-17T08:28:41Z	2021-07-12T11:26:27Z	7743967	387198350	0	50	141		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100718/SRR15100718.lite.1	SRX11410499		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454134	simple	9606	Homo sapiens	GSM5436583							no					GEO	SRA1257618		public	EF6E61FF94D20E82915C2BDBD5F24D85	4225AE1538EF9DD0FAA6DA28098B4F61	20169196	SLFN11_KO1_cntrl_24h_8	AstraZeneca	9606	SRS9454134	GSM5436583	cntrl	KO 1	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.1.cntrl.24h
SAMN20169196	SRR15100719	2021-07-17T08:28:41Z	2021-07-12T11:29:30Z	7231084	361554200	0	50	132		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100719/SRR15100719.lite.1	SRX11410499		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454134	simple	9606	Homo sapiens	GSM5436583							no					GEO	SRA1257618		public	161D53D095AA9DF367CA69BCA28B48B7	DA07258FF7DA9E5048016DB2028489C7	20169196	SLFN11_KO1_cntrl_24h_8	AstraZeneca	9606	SRS9454134	GSM5436583	cntrl	KO 1	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.1.cntrl.24h
SAMN20169196	SRR15100720	2021-07-17T08:28:41Z	2021-07-12T11:49:23Z	10588345	529417250	0	50	190		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100720/SRR15100720.lite.1	SRX11410499		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454134	simple	9606	Homo sapiens	GSM5436583							no					GEO	SRA1257618		public	9E8F3C993418EC9E4F2582872E1E36AA	F537850DD594850846FAB98DF48EADFD	20169196	SLFN11_KO1_cntrl_24h_8	AstraZeneca	9606	SRS9454134	GSM5436583	cntrl	KO 1	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.1.cntrl.24h
SAMN20169197	SRR15100711	2021-07-17T08:28:40Z	2021-07-12T11:17:19Z	6223369	311168450	0	50	112		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100711/SRR15100711.lite.1	SRX11410498		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454133	simple	9606	Homo sapiens	GSM5436582							no					GEO	SRA1257618		public	1B0DEA209EEA6D5962CCA3C4E45C135E	E43F6D724799AFE6E784DA4CFE2181B0	20169197	SLFN11_KO1_cntrl_24h_32	AstraZeneca	9606	SRS9454133	GSM5436582	cntrl	KO 1	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.1.cntrl.24h
SAMN20169197	SRR15100712	2021-07-17T08:28:40Z	2021-07-12T11:18:20Z	6865823	343291150	0	50	124		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100712/SRR15100712.lite.1	SRX11410498		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454133	simple	9606	Homo sapiens	GSM5436582							no					GEO	SRA1257618		public	EE29C0293D6BC0D06B7CCB62AEB77A2B	71C25C8B31FBC0A39E882333171C6C40	20169197	SLFN11_KO1_cntrl_24h_32	AstraZeneca	9606	SRS9454133	GSM5436582	cntrl	KO 1	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.1.cntrl.24h
SAMN20169197	SRR15100713	2021-07-17T08:28:40Z	2021-07-12T11:19:31Z	6543004	327150200	0	50	119		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100713/SRR15100713.lite.1	SRX11410498		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454133	simple	9606	Homo sapiens	GSM5436582							no					GEO	SRA1257618		public	7614C4DB37AB454391DFD5103B87B129	D6F2B09B064C210E903C9127E0B9708C	20169197	SLFN11_KO1_cntrl_24h_32	AstraZeneca	9606	SRS9454133	GSM5436582	cntrl	KO 1	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.1.cntrl.24h
SAMN20169197	SRR15100714	2021-07-17T08:28:40Z	2021-07-12T11:10:35Z	6398690	319934500	0	50	116		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100714/SRR15100714.lite.1	SRX11410498		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454133	simple	9606	Homo sapiens	GSM5436582							no					GEO	SRA1257618		public	48AFEA84D29C2101335F2F1A5002167C	649A16D43525A4BB6F17AE1EA55E0152	20169197	SLFN11_KO1_cntrl_24h_32	AstraZeneca	9606	SRS9454133	GSM5436582	cntrl	KO 1	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.1.cntrl.24h
SAMN20169197	SRR15100715	2021-07-17T08:28:40Z	2021-07-12T11:38:12Z	9380875	469043750	0	50	167		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100715/SRR15100715.lite.1	SRX11410498		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454133	simple	9606	Homo sapiens	GSM5436582							no					GEO	SRA1257618		public	820C6B270C3D4460F70370FFBFA6ABD6	1A21229CEEB8D23D1AEA63471237197E	20169197	SLFN11_KO1_cntrl_24h_32	AstraZeneca	9606	SRS9454133	GSM5436582	cntrl	KO 1	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.1.cntrl.24h
SAMN20169198	SRR15100706	2021-07-17T08:28:40Z	2021-07-12T11:01:58Z	4992508	249625400	0	50	92		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100706/SRR15100706.lite.1	SRX11410497		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454132	simple	9606	Homo sapiens	GSM5436581							no					GEO	SRA1257618		public	4A135A66E50E229ED68ED88F395504B2	C4D0582212C1716A4DEA8A2452539897	20169198	SLFN11_KO1_cntrl_24h_20	AstraZeneca	9606	SRS9454132	GSM5436581	cntrl	KO 1	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.1.cntrl.24h
SAMN20169198	SRR15100707	2021-07-17T08:28:40Z	2021-07-12T11:09:05Z	4846841	242342050	0	50	89		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100707/SRR15100707.lite.1	SRX11410497		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454132	simple	9606	Homo sapiens	GSM5436581							no					GEO	SRA1257618		public	EA8B70DFE86E306F0979274D2245AFD1	3596E92838508C6C3FB2F748C90B2E5C	20169198	SLFN11_KO1_cntrl_24h_20	AstraZeneca	9606	SRS9454132	GSM5436581	cntrl	KO 1	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.1.cntrl.24h
SAMN20169198	SRR15100708	2021-07-17T08:28:40Z	2021-07-12T11:05:34Z	4867501	243375050	0	50	89		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100708/SRR15100708.lite.1	SRX11410497		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454132	simple	9606	Homo sapiens	GSM5436581							no					GEO	SRA1257618		public	A5B8C15C0633B4C53CB3996561608B33	F0AE1DCAB7C262BC1F51F50F46CA1873	20169198	SLFN11_KO1_cntrl_24h_20	AstraZeneca	9606	SRS9454132	GSM5436581	cntrl	KO 1	DU145 SLFN11 knockout	24h	DU145.SLFN11.KO.1.cntrl.24h
