BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	cell line	cell type	source_name	treatment	group
SAMN10984843	SRR8605974	2019-09-18T15:38:06Z	2019-02-21T16:58:06Z	6460568	491003168	0	76	165		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8605974/SRR8605974.1	SRX5405647		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390444	simple	9606	Homo sapiens	GSM3617858							no					GEO	SRA851302		public	1F593F5E400AD2BB996A5799B40F90E6	03CBA37E07D5922FDBC4FD7535B2291E	10984843	KASUMI1_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390444	GSM3617858	KASUMI1	AML	AML	Etoposide (IC50)	KASUMI1.Etoposide
SAMN10984843	SRR8605975	2019-09-18T15:38:06Z	2019-02-21T16:58:23Z	6743025	512469900	0	76	172		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8605975/SRR8605975.1	SRX5405647		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390444	simple	9606	Homo sapiens	GSM3617858							no					GEO	SRA851302		public	45C28E945B568E16B9A933153742F48F	CE43D3C7914C7BA0080480765218A4B3	10984843	KASUMI1_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390444	GSM3617858	KASUMI1	AML	AML	Etoposide (IC50)	KASUMI1.Etoposide
SAMN10984843	SRR8605976	2019-09-18T15:38:06Z	2019-02-21T16:58:22Z	6778731	515183556	0	76	172		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8605976/SRR8605976.1	SRX5405647		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390444	simple	9606	Homo sapiens	GSM3617858							no					GEO	SRA851302		public	451469B5794CB9A46B8553CABE1CC9A0	B0B309E111A0F684512E47AEDD4278B2	10984843	KASUMI1_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390444	GSM3617858	KASUMI1	AML	AML	Etoposide (IC50)	KASUMI1.Etoposide
SAMN10984843	SRR8605977	2019-09-18T15:38:06Z	2019-02-21T16:58:06Z	7158957	544080732	0	76	186		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8605977/SRR8605977.1	SRX5405647		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390444	simple	9606	Homo sapiens	GSM3617858							no					GEO	SRA851302		public	41798373EE7EF3D6FF090684ABE82FCE	30BB6F651A81D05E1A44AC3C57148145	10984843	KASUMI1_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390444	GSM3617858	KASUMI1	AML	AML	Etoposide (IC50)	KASUMI1.Etoposide
SAMN10984842	SRR8605978	2019-09-18T15:38:06Z	2019-02-21T16:58:12Z	6262723	475966948	0	76	160		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8605978/SRR8605978.1	SRX5405648		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390445	simple	9606	Homo sapiens	GSM3617859							no					GEO	SRA851302		public	270B578E8AE1B6CC8727C5D25F5E8DA0	A66A97804500E28F4091B7AF6BD537FC	10984842	MOLM13_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390445	GSM3617859	MOLM13	AML	AML	Untreated	MOLM13.Untreated
SAMN10984842	SRR8605979	2019-09-18T15:38:06Z	2019-02-21T16:58:09Z	6529198	496219048	0	76	166		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8605979/SRR8605979.1	SRX5405648		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390445	simple	9606	Homo sapiens	GSM3617859							no					GEO	SRA851302		public	B3D28ED2D030A53D8E410647CFBFEE4A	A9D58EFA82A0CC9A249F41BC6406BBCF	10984842	MOLM13_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390445	GSM3617859	MOLM13	AML	AML	Untreated	MOLM13.Untreated
SAMN10984842	SRR8605980	2019-09-18T15:38:06Z	2019-02-21T16:58:28Z	6570094	499327144	0	76	166		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8605980/SRR8605980.1	SRX5405648		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390445	simple	9606	Homo sapiens	GSM3617859							no					GEO	SRA851302		public	496B216F209CE7DC96E8B202FD582F90	99AA6534C8DA47EDC0721ACD9F638268	10984842	MOLM13_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390445	GSM3617859	MOLM13	AML	AML	Untreated	MOLM13.Untreated
SAMN10984842	SRR8605981	2019-09-18T15:38:06Z	2019-02-21T16:58:16Z	6910858	525225208	0	76	179		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8605981/SRR8605981.1	SRX5405648		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390445	simple	9606	Homo sapiens	GSM3617859							no					GEO	SRA851302		public	5B5EBAA6A93602A858202CE7E08947AD	82D43895B89744155ECA098F1AE87553	10984842	MOLM13_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390445	GSM3617859	MOLM13	AML	AML	Untreated	MOLM13.Untreated
SAMN10984841	SRR8605982	2019-09-18T15:38:06Z	2019-02-21T16:57:59Z	6202763	471409988	0	76	159		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8605982/SRR8605982.1	SRX5405649		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390446	simple	9606	Homo sapiens	GSM3617860							no					GEO	SRA851302		public	1B13CEE2E9361C4F06B440D70232E493	0334EB74268D8E2F4F85390A877FBC62	10984841	MOLM13_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390446	GSM3617860	MOLM13	AML	AML	Untreated	MOLM13.Untreated
SAMN10984841	SRR8605983	2019-09-18T15:38:06Z	2019-02-21T16:57:57Z	6461523	491075748	0	76	166		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8605983/SRR8605983.1	SRX5405649		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390446	simple	9606	Homo sapiens	GSM3617860							no					GEO	SRA851302		public	AF347C97EBD6871A7CE86C2DBF26985F	50E9DC9BA4AAAF18D227114445CEC94A	10984841	MOLM13_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390446	GSM3617860	MOLM13	AML	AML	Untreated	MOLM13.Untreated
SAMN10984841	SRR8605984	2019-09-18T15:38:06Z	2019-02-21T16:58:13Z	6498593	493893068	0	76	165		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8605984/SRR8605984.1	SRX5405649		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390446	simple	9606	Homo sapiens	GSM3617860							no					GEO	SRA851302		public	24AFDF4AD7DE610A7DF436C50A8305D0	7EB5A897EB86A1084D951376CCDDDAF1	10984841	MOLM13_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390446	GSM3617860	MOLM13	AML	AML	Untreated	MOLM13.Untreated
SAMN10984841	SRR8605985	2019-09-18T15:38:06Z	2019-02-21T16:58:24Z	6817729	518147404	0	76	178		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8605985/SRR8605985.1	SRX5405649		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390446	simple	9606	Homo sapiens	GSM3617860							no					GEO	SRA851302		public	2BB606BE6A5A4561931F2E8534030DE2	F06557416AED3E3C392329C68CDF9B07	10984841	MOLM13_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390446	GSM3617860	MOLM13	AML	AML	Untreated	MOLM13.Untreated
SAMN10984840	SRR8605986	2019-09-18T15:38:06Z	2019-02-21T16:58:15Z	6178618	469574968	0	76	158		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8605986/SRR8605986.1	SRX5405650		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390447	simple	9606	Homo sapiens	GSM3617861							no					GEO	SRA851302		public	1E73ACA3CEE88F76971ED4F0145A2E52	3D75AC986AFA3F3AB49E27FF78D2062A	10984840	MOLM13_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390447	GSM3617861	MOLM13	AML	AML	Untreated	MOLM13.Untreated
SAMN10984840	SRR8605987	2019-09-18T15:38:06Z	2019-02-21T16:57:54Z	6481185	492570060	0	76	165		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8605987/SRR8605987.1	SRX5405650		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390447	simple	9606	Homo sapiens	GSM3617861							no					GEO	SRA851302		public	F84DDCF3582D444A76DE34C2BBA4C0BA	A6744F50CCA31CEC8A543274E17D06A3	10984840	MOLM13_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390447	GSM3617861	MOLM13	AML	AML	Untreated	MOLM13.Untreated
SAMN10984840	SRR8605988	2019-09-18T15:38:06Z	2019-02-21T16:58:11Z	6505882	494447032	0	76	165		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8605988/SRR8605988.1	SRX5405650		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390447	simple	9606	Homo sapiens	GSM3617861							no					GEO	SRA851302		public	0AB0A884A966B0F2C732AE91766D7717	285E8111D0E531A7B9155529C501E5DF	10984840	MOLM13_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390447	GSM3617861	MOLM13	AML	AML	Untreated	MOLM13.Untreated
SAMN10984840	SRR8605989	2019-09-18T15:38:06Z	2019-02-21T16:58:19Z	6864492	521701392	0	76	178		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8605989/SRR8605989.1	SRX5405650		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390447	simple	9606	Homo sapiens	GSM3617861							no					GEO	SRA851302		public	96531C95336B3B8EBC1A6EF2B581A02E	5934B230781DE180B634E493947F6F6C	10984840	MOLM13_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390447	GSM3617861	MOLM13	AML	AML	Untreated	MOLM13.Untreated
SAMN10984839	SRR8605990	2019-09-18T15:38:06Z	2019-02-21T16:57:58Z	5751191	437090516	0	76	147		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8605990/SRR8605990.1	SRX5405651		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390448	simple	9606	Homo sapiens	GSM3617862							no					GEO	SRA851302		public	C07232F472A03938B9EE68A779FB8F83	5AC159475AB1507B17C0C85924A709D9	10984839	MOLM13_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390448	GSM3617862	MOLM13	AML	AML	Etoposide (IC50)	MOLM13.Etoposide
SAMN10984839	SRR8605991	2019-09-18T15:38:06Z	2019-02-21T16:58:11Z	5987609	455058284	0	76	153		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8605991/SRR8605991.1	SRX5405651		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390448	simple	9606	Homo sapiens	GSM3617862							no					GEO	SRA851302		public	21B20DCF0C0D088377791A85D90F1B4A	0BD00ACEFB29717E110E6AB0D2BD69AF	10984839	MOLM13_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390448	GSM3617862	MOLM13	AML	AML	Etoposide (IC50)	MOLM13.Etoposide
SAMN10984839	SRR8605992	2019-09-18T15:38:06Z	2019-02-21T16:58:08Z	6038701	458941276	0	76	153		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8605992/SRR8605992.1	SRX5405651		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390448	simple	9606	Homo sapiens	GSM3617862							no					GEO	SRA851302		public	B406225FAACC3272934738D3BCE8368F	BCDB0700712B111BC8C5A677D39ACD3A	10984839	MOLM13_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390448	GSM3617862	MOLM13	AML	AML	Etoposide (IC50)	MOLM13.Etoposide
SAMN10984839	SRR8605993	2019-09-18T15:38:06Z	2019-02-21T16:58:02Z	6332957	481304732	0	76	164		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8605993/SRR8605993.1	SRX5405651		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390448	simple	9606	Homo sapiens	GSM3617862							no					GEO	SRA851302		public	CD7F33F00DA118D7F25417B3586BFCDF	7D95E365E313821FBE8DD4BABDC16D0E	10984839	MOLM13_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390448	GSM3617862	MOLM13	AML	AML	Etoposide (IC50)	MOLM13.Etoposide
SAMN10984838	SRR8605994	2019-09-18T15:38:06Z	2019-02-21T16:57:50Z	5307741	403388316	0	76	136		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8605994/SRR8605994.1	SRX5405652		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390449	simple	9606	Homo sapiens	GSM3617863							no					GEO	SRA851302		public	89066C070B3F73BE0DB71790F1B89824	728E18412B420A8E938584E77BA4F93B	10984838	MOLM13_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390449	GSM3617863	MOLM13	AML	AML	Etoposide (IC50)	MOLM13.Etoposide
SAMN10984838	SRR8605995	2019-09-18T15:38:06Z	2019-02-21T16:58:15Z	6840569	519883244	0	76	175		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8605995/SRR8605995.1	SRX5405652		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390449	simple	9606	Homo sapiens	GSM3617863							no					GEO	SRA851302		public	B8590F811A08605813527457CBD039E8	4BDEC8AA9875A5C3D722AF3411ADE4F4	10984838	MOLM13_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390449	GSM3617863	MOLM13	AML	AML	Etoposide (IC50)	MOLM13.Etoposide
SAMN10984838	SRR8605996	2019-09-18T15:38:06Z	2019-02-21T16:58:18Z	6884828	523246928	0	76	175		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8605996/SRR8605996.1	SRX5405652		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390449	simple	9606	Homo sapiens	GSM3617863							no					GEO	SRA851302		public	FFC8C75F002C811CCE4A733F5925233C	75CE20E159C1A8ACD9381C71D4D5872A	10984838	MOLM13_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390449	GSM3617863	MOLM13	AML	AML	Etoposide (IC50)	MOLM13.Etoposide
SAMN10984838	SRR8605997	2019-09-18T15:38:06Z	2019-02-21T16:58:25Z	7239507	550202532	0	76	189		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8605997/SRR8605997.1	SRX5405652		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390449	simple	9606	Homo sapiens	GSM3617863							no					GEO	SRA851302		public	53BF0370A22B9A730C74EC16510109B1	EE027E7596097A5A75C0E775DF25F44A	10984838	MOLM13_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390449	GSM3617863	MOLM13	AML	AML	Etoposide (IC50)	MOLM13.Etoposide
SAMN10984837	SRR8605998	2019-09-18T15:38:06Z	2019-02-21T16:57:53Z	5400023	410401748	0	76	138		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8605998/SRR8605998.1	SRX5405653		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390450	simple	9606	Homo sapiens	GSM3617864							no					GEO	SRA851302		public	360C9100C045FBAB8073526937573743	1B74D535EA5AED892245EA41AA00EF7E	10984837	MOLM13_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390450	GSM3617864	MOLM13	AML	AML	Etoposide (IC50)	MOLM13.Etoposide
SAMN10984837	SRR8605999	2019-09-18T15:38:06Z	2019-02-21T16:58:03Z	6816596	518061296	0	76	174		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8605999/SRR8605999.1	SRX5405653		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390450	simple	9606	Homo sapiens	GSM3617864							no					GEO	SRA851302		public	293FCA737B044DF7880F4A1D4D9D5681	45EF1F8AC4F359D79715ABEDB61E5C8A	10984837	MOLM13_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390450	GSM3617864	MOLM13	AML	AML	Etoposide (IC50)	MOLM13.Etoposide
SAMN10984837	SRR8606000	2019-09-18T15:38:06Z	2019-02-21T16:58:16Z	6871209	522211884	0	76	174		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606000/SRR8606000.1	SRX5405653		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390450	simple	9606	Homo sapiens	GSM3617864							no					GEO	SRA851302		public	E5E38D3184A4BEC84BE154E72FB2A189	154DAD9BBB5114B3F7AB55FE368A1048	10984837	MOLM13_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390450	GSM3617864	MOLM13	AML	AML	Etoposide (IC50)	MOLM13.Etoposide
SAMN10984837	SRR8606001	2019-09-18T15:38:06Z	2019-02-21T16:58:31Z	7228872	549394272	0	76	188		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8606001/SRR8606001.1	SRX5405653		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390450	simple	9606	Homo sapiens	GSM3617864							no					GEO	SRA851302		public	838CB85382AF9FC97FFA658BF5113AB6	CBCD77D3DCFCD28BB3082566DF93867E	10984837	MOLM13_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390450	GSM3617864	MOLM13	AML	AML	Etoposide (IC50)	MOLM13.Etoposide
SAMN10984836	SRR8606002	2019-09-18T15:38:07Z	2019-02-21T16:58:10Z	6252646	475201096	0	76	161		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8606002/SRR8606002.1	SRX5405654		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390451	simple	9606	Homo sapiens	GSM3617865							no					GEO	SRA851302		public	871697C1DF538085DDD2AE7121AAC1AA	D9E0A15ACC338DE206AE832704655AA6	10984836	MONOMAC6_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390451	GSM3617865	MONOMAC6	AML	AML	Untreated	MONOMAC6.Untreated
SAMN10984836	SRR8606003	2019-09-18T15:38:07Z	2019-02-21T16:58:17Z	6435169	489072844	0	76	166		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606003/SRR8606003.1	SRX5405654		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390451	simple	9606	Homo sapiens	GSM3617865							no					GEO	SRA851302		public	F5D1DEAD9E22C291C48D2792AE1AE23C	05B25E87553CDDDBADE4F258D4FD2870	10984836	MONOMAC6_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390451	GSM3617865	MONOMAC6	AML	AML	Untreated	MONOMAC6.Untreated
SAMN10984836	SRR8606004	2019-09-18T15:38:07Z	2019-02-21T16:57:50Z	6431352	488782752	0	76	164		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8606004/SRR8606004.1	SRX5405654		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390451	simple	9606	Homo sapiens	GSM3617865							no					GEO	SRA851302		public	D822F8D3D2045DFB2B602E7E487EB885	D1FA96BF2C6579FCE927AEF9CD2DA8A6	10984836	MONOMAC6_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390451	GSM3617865	MONOMAC6	AML	AML	Untreated	MONOMAC6.Untreated
SAMN10984836	SRR8606005	2019-09-18T15:38:07Z	2019-02-21T16:58:17Z	6752948	513224048	0	76	176		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606005/SRR8606005.1	SRX5405654		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390451	simple	9606	Homo sapiens	GSM3617865							no					GEO	SRA851302		public	A4855512BB32FE1BF0FB89AEE4C85513	2546C323544274DD173497CB10534B15	10984836	MONOMAC6_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390451	GSM3617865	MONOMAC6	AML	AML	Untreated	MONOMAC6.Untreated
SAMN10984835	SRR8606006	2019-09-18T15:38:07Z	2019-02-21T16:58:11Z	6338837	481751612	0	76	163		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8606006/SRR8606006.1	SRX5405655		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390452	simple	9606	Homo sapiens	GSM3617866							no					GEO	SRA851302		public	88A42A20352C7610C70D0056287594AE	9CD61477891DADCBAF6D7BB87A923ACB	10984835	MONOMAC6_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390452	GSM3617866	MONOMAC6	AML	AML	Untreated	MONOMAC6.Untreated
SAMN10984835	SRR8606007	2019-09-18T15:38:07Z	2019-02-21T16:58:30Z	6591203	500931428	0	76	169		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8606007/SRR8606007.1	SRX5405655		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390452	simple	9606	Homo sapiens	GSM3617866							no					GEO	SRA851302		public	9B6B451BEA2928C37E74B402645B8E0A	94D6997ACE4BF43036752978B505485B	10984835	MONOMAC6_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390452	GSM3617866	MONOMAC6	AML	AML	Untreated	MONOMAC6.Untreated
